fid,dim,iid,rep,obj_value,set_skewness,set_quad_simp_r2,set_fd,set_lin_inter_r2,set_nbc_sd,set_nbc_cor,set_lin_simple_r2,set_quad_inter_r2,cma_skewness,cma_quad_simp_r2,cma_fd,cma_lin_inter_r2,cma_nbc_sd,cma_nbc_cor,cma_lin_simple_r2,cma_quad_inter_r2
17,2,1,3,0.00412685513273252,0.6245612145742001,0.7119224782116138,0.013290067863594351,0.5569791064370813,0.47056681034011694,0.7702002963812111,0.5345114399567438,0.7689650431682555,1.701113960487246,0.6858080237799907,0.001405008224229703,0.5553325671928702,0.4396187547295565,-0.21366076555523356,0.508696776256941,0.7367739743078223
17,2,1,4,0.003406870979588713,0.6245612145742001,0.7119224782116138,0.013290067863594351,0.5569791064370813,0.47056681034011694,0.7702002963812111,0.5345114399567438,0.7689650431682555,1.7776068307580217,0.700048210469036,0.0012534967086189994,0.5291737437761487,0.44440279240092,-0.21890406261896048,0.5245242302695518,0.7262554625175222
18,2,1,0,0.0014181512364392194,0.6101615212425788,0.7211450547247281,0.008385163353095915,0.5636096153079655,0.40259118239095415,0.7727094224077541,0.5461880487807702,0.7670210951603512,1.9545881825414673,0.7109858803669894,0.0011491967867385908,0.5355951032832752,0.399530650368559,-0.21207262461917453,0.5321379402023929,0.7580243657873852
18,2,1,1,0.0005578659758407245,0.6101615212425788,0.7211450547247281,0.008385163353095915,0.5636096153079655,0.40259118239095415,0.7727094224077541,0.5461880487807702,0.7670210951603512,2.145450161373217,0.6922558196393327,0.0007218524070111154,0.5667739191479699,0.40155904121919983,-0.21120150150012926,0.5225198677213998,0.7706012348934983
18,2,1,2,0.00047173158660233856,0.6101615212425788,0.7211450547247281,0.008385163353095915,0.5636096153079655,0.40259118239095415,0.7727094224077541,0.5461880487807702,0.7670210951603512,2.183376772601108,0.6906794196969976,0.0007176516056978178,0.5793946621482703,0.4013856050546624,-0.2125110759094422,0.5245762905906837,0.7628395904712784
18,2,1,3,0.0006134350230292837,0.6101615212425788,0.7211450547247281,0.008385163353095915,0.5636096153079655,0.40259118239095415,0.7727094224077541,0.5461880487807702,0.7670210951603512,2.1142422712987976,0.703617789290139,0.0008889939142074613,0.5401902601480533,0.3998648714106151,-0.21296604818457543,0.5332383602380486,0.7645303381776204
18,2,1,4,0.001665044251726849,0.6101615212425788,0.7211450547247281,0.008385163353095915,0.5636096153079655,0.40259118239095415,0.7727094224077541,0.5461880487807702,0.7670210951603512,1.9219933689619777,0.7125649639368188,0.0010038866423127458,0.5310464644117874,0.40055070813002003,-0.2111764881803154,0.5311369720497283,0.7490326294568497
19,2,1,0,6.582909554588469e-05,0.7927178624575563,0.42478890866188346,0.043352317435540653,0.5268680757902656,0.3549336930549233,0.9241504461637658,0.08882321975391137,0.937900034086669,3.137745523611719,0.4096955034322317,0.002272712823958311,0.5130962761950009,0.37170114518211733,-0.11718032674722152,0.10157131126057706,0.9400671050753152
19,2,1,1,2.776539198571281e-06,0.7927178624575563,0.42478890866188346,0.043352317435540653,0.5268680757902656,0.3549336930549233,0.9241504461637658,0.08882321975391137,0.937900034086669,3.1461516818104593,0.41920679187564014,0.0021966193143054145,0.5230645369223411,0.3717074147104205,-0.11704145443262905,0.08782157767476984,0.9339827616847207
19,2,1,2,0.0021173714063281576,0.7927178624575563,0.42478890866188346,0.043352317435540653,0.5268680757902656,0.3549336930549233,0.9241504461637658,0.08882321975391137,0.937900034086669,2.785087006160523,0.3968212677712383,0.002349713992580865,0.48873558303802433,0.36698099673565004,-0.11181619472107669,0.12673574464801596,0.8602765076914194
19,2,1,3,9.98203555611611e-07,0.7927178624575563,0.42478890866188346,0.043352317435540653,0.5268680757902656,0.3549336930549233,0.9241504461637658,0.08882321975391137,0.937900034086669,3.1493910172700392,0.4207521825265821,0.0022254341671846547,0.5236204951308119,0.37172460772109206,-0.11707777445075024,0.08621841417146325,0.9345930793216162
19,2,1,4,0.0007519704480521343,0.7927178624575563,0.42478890866188346,0.043352317435540653,0.5268680757902656,0.3549336930549233,0.9241504461637658,0.08882321975391137,0.937900034086669,2.950865424943094,0.40441522852392453,0.0019867564135497835,0.509832814136975,0.3677545499973417,-0.1158314897140716,0.1097396132207824,0.8852659041304061
20,2,1,0,0.005484222390266233,0.4000240950206324,0.9104484774463203,0.0006784615453490662,0.7256416605487431,0.5948942282450367,0.9465465930375258,0.6396532545158542,0.9990904644249107,0.7358708684130562,0.8769132633546114,0.0009294125493656466,0.6866381603894833,0.5210568036876994,-0.11599591327943391,0.6834787023533943,0.9176966160245754
20,2,1,1,0.003370760777050861,0.4000240950206324,0.9104484774463203,0.0006784615453490662,0.7256416605487431,0.5948942282450367,0.9465465930375258,0.6396532545158542,0.9990904644249107,0.9226887335087068,0.9093145965252826,0.0006702755759831916,0.6829182353503406,0.5216008920902198,-0.1064874405847891,0.6800568702350827,0.9269002491778694
20,2,1,2,0.0050862609120645875,0.4000240950206324,0.9104484774463203,0.0006784615453490662,0.7256416605487431,0.5948942282450367,0.9465465930375258,0.6396532545158542,0.9990904644249107,0.7571845272346766,0.8925593352765854,0.0009498333835314179,0.6945874173822402,0.519435548128608,-0.11345518620021507,0.6929649396932651,0.9236339231605258
20,2,1,3,0.006776645661442407,0.4000240950206324,0.9104484774463203,0.0006784615453490662,0.7256416605487431,0.5948942282450367,0.9465465930375258,0.6396532545158542,0.9990904644249107,0.6690293988969485,0.8821643139354672,0.0011218396422088461,0.7103808843007973,0.5188601660322254,-0.1250649449929158,0.7108778098897106,0.9071379574390546
20,2,1,4,0.0024634065388074652,0.4000240950206324,0.9104484774463203,0.0006784615453490662,0.7256416605487431,0.5948942282450367,0.9465465930375258,0.6396532545158542,0.9990904644249107,1.0409790254697662,0.908483061795563,0.0007854940383744867,0.6825417243445013,0.5153148080952052,-0.10874593094097236,0.6680005967591669,0.9254967829610515
21,2,1,0,4.891838168982179e-07,0.45652784249893913,0.19478673486113987,0.2226638367477198,0.07462274631965587,0.21281033347993525,0.5558639863190047,0.0077027589382788215,0.3677283181308574,1.732449374502144,0.18818929281788133,0.011463497397606931,0.067997769999389,0.28375560280828893,-0.3511729229025675,0.005072485812490757,0.3576648741649655
21,2,1,1,1.1633377716966307e-06,0.45652784249893913,0.19478673486113987,0.2226638367477198,0.07462274631965587,0.21281033347993525,0.5558639863190047,0.0077027589382788215,0.3677283181308574,1.7301046275392427,0.18744855924231218,0.011489071974009621,0.06830722272553291,0.2842580852621167,-0.3506000388382615,0.0057233928843624104,0.35758011678375334
21,2,1,2,5.2975461547278444e-06,0.45652784249893913,0.19478673486113987,0.2226638367477198,0.07462274631965587,0.21281033347993525,0.5558639863190047,0.0077027589382788215,0.3677283181308574,1.7312019962461238,0.18645166251233147,0.011500717536001018,0.06717067138617461,0.28402099646433676,-0.3517542315042772,0.0094271692316511,0.3575713547961671
21,2,1,3,2.7971813714913956e-07,0.45652784249893913,0.19478673486113987,0.2226638367477198,0.07462274631965587,0.21281033347993525,0.5558639863190047,0.0077027589382788215,0.3677283181308574,1.7352764776226857,0.1890726815987841,0.011520255140598047,0.07005902560681987,0.28342580793991584,-0.3517308077053283,0.0032865432041749854,0.35732411450081747
21,2,1,4,1.1617279035782727e-06,0.45652784249893913,0.19478673486113987,0.2226638367477198,0.07462274631965587,0.21281033347993525,0.5558639863190047,0.0077027589382788215,0.3677283181308574,1.727825985649171,0.188515024306659,0.011533121584711958,0.06844684012365931,0.28430330517506286,-0.35139239254681987,0.005457677862674815,0.35902181977422276
22,2,1,0,1.2874792390214767e-06,0.044934190488858716,0.2181024663755675,0.5360785564115824,0.18475641357942846,0.2726841203317185,0.5740074559563255,0.17104125229447867,0.3003325131172325,-0.008624433716717936,0.21295742097306514,0.027607860943949576,0.18148697106244438,0.32086053218651095,-0.339844408894678,0.1652231328929128,0.2889524630772956
22,2,1,1,2.4883961011701973e-07,0.044934190488858716,0.2181024663755675,0.5360785564115824,0.18475641357942846,0.2726841203317185,0.5740074559563255,0.17104125229447867,0.3003325131172325,-0.010178693790802334,0.21188833088850945,0.027640798378198706,0.18018986692452188,0.3210368033681555,-0.34022298881057994,0.16759117131480894,0.2893194729187536
22,2,1,2,5.367472627330305e-07,0.044934190488858716,0.2181024663755675,0.5360785564115824,0.18475641357942846,0.2726841203317185,0.5740074559563255,0.17104125229447867,0.3003325131172325,-0.0035161136391255255,0.21266131675314182,0.027661128748168517,0.17824455275611795,0.32095105215401926,-0.3396462995161889,0.16856958308374947,0.28915041153920795
22,2,1,3,3.904511640093213e-06,0.044934190488858716,0.2181024663755675,0.5360785564115824,0.18475641357942846,0.2726841203317185,0.5740074559563255,0.17104125229447867,0.3003325131172325,-0.010732136539333388,0.21414563904288442,0.02758476793351128,0.18321516161514362,0.32128330548284234,-0.34006579141043997,0.16444040301374907,0.2873708412895113
22,2,1,4,1.2931178024994708e-05,0.044934190488858716,0.2181024663755675,0.5360785564115824,0.18475641357942846,0.2726841203317185,0.5740074559563255,0.17104125229447867,0.3003325131172325,-0.005199264516705246,0.2152145346122376,0.027650751742218205,0.18493715193775984,0.319742634044922,-0.3397027740684429,0.15975887475758466,0.28677626335053763
23,2,1,0,2.865658227752233e-06,0.05531877628454764,0.007226096078487423,0.7358564682730934,0.005570903757494059,0.10901776201644212,0.07094127003812835,0.003825481718980955,0.016054787504372562,0.03923295540360903,0.003514027735520009,0.0378844277916117,-0.0012318112195419673,0.21914673846545005,-0.6602930085703295,-0.0016792065261141964,-0.0017937384144166568
23,2,1,1,2.2121250031603244e-06,0.05531877628454764,0.007226096078487423,0.7358564682730934,0.005570903757494059,0.10901776201644212,0.07094127003812835,0.003825481718980955,0.016054787504372562,0.0293518857416202,0.0008980287980004942,0.03791701525452231,-0.0005969856388439165,0.2193178437916461,-0.661622758189429,0.001416010642544152,-0.0018166884672596861
23,2,1,2,6.920287844533691e-06,0.05531877628454764,0.007226096078487423,0.7358564682730934,0.005570903757494059,0.10901776201644212,0.07094127003812835,0.003825481718980955,0.016054787504372562,0.05741200285471071,-0.0024663758196308283,0.03799242817067757,-0.0022896330656443364,0.22218277178222404,-0.6610836147687075,-0.0024253531871918366,-0.0004332122033026131
23,2,1,3,3.065801963700101e-06,0.05531877628454764,0.007226096078487423,0.7358564682730934,0.005570903757494059,0.10901776201644212,0.07094127003812835,0.003825481718980955,0.016054787504372562,0.05456143465943955,-0.0021984753537762636,0.03786380754219183,9.920477460600985e-05,0.21984886581163712,-0.6595868481488556,0.0002230065842410145,-0.00038127071963689474
23,2,1,4,2.642718058636839e-06,0.05531877628454764,0.007226096078487423,0.7358564682730934,0.005570903757494059,0.10901776201644212,0.07094127003812835,0.003825481718980955,0.016054787504372562,0.04873029867633599,-0.001403277779372658,0.037924399487749574,-0.0006423760926312916,0.21943394382594464,-0.6596455312045005,0.0005587047368716958,-0.00334539416868318
24,2,1,0,1.0172347341223528e-06,0.18668648728534648,0.5977610133975281,0.7348458593533486,0.3940772326854953,0.2390728077437167,0.46495397302972236,0.3844491905321169,0.6564010380335826,0.5832641098464267,0.5944163338148736,0.03794037685370063,0.39072095561412845,0.3004849093862046,-0.409517798311363,0.3808308119016611,0.6505154891980658
24,2,1,1,5.936917132961068e-06,0.18668648728534648,0.5977610133975281,0.7348458593533486,0.3940772326854953,0.2390728077437167,0.46495397302972236,0.3844491905321169,0.6564010380335826,0.587266847304836,0.5943662605141729,0.03785821178270221,0.3882175880724714,0.3000777014504986,-0.40980608405493607,0.3881293811227663,0.6497670463705674
24,2,1,2,5.193905437730832e-07,0.18668648728534648,0.5977610133975281,0.7348458593533486,0.3940772326854953,0.2390728077437167,0.46495397302972236,0.3844491905321169,0.6564010380335826,0.5949857869089132,0.5960261349383444,0.03787889847529139,0.3893565354224905,0.3002680886695871,-0.4096586045189984,0.3823563254452663,0.6509329019133999
24,2,1,3,6.0342616843050135e-06,0.18668648728534648,0.5977610133975281,0.7348458593533486,0.3940772326854953,0.2390728077437167,0.46495397302972236,0.3844491905321169,0.6564010380335826,0.5867702580069448,0.5950893111044799,0.037945273329500304,0.38564210444067315,0.29988058597532913,-0.40950051526611897,0.3866672102798152,0.6512911424416649
24,2,1,4,5.395793930051918e-06,0.18668648728534648,0.5977610133975281,0.7348458593533486,0.3940772326854953,0.2390728077437167,0.46495397302972236,0.3844491905321169,0.6564010380335826,0.591729402317589,0.5952165745034261,0.03796489922129484,0.3863284300678136,0.30028830922040206,-0.4093780840999282,0.386822636273893,0.6497991035912718
